"Tipologia","Frecuencia","Household"
"T1",10371,1010111010201
"T1",10371,1010111010801
"T1",10371,1010111040101
"T1",10371,1010111040301
"T1",10371,1010111060201
"T1",10371,1010111060401
"T1",10371,1010111060601
"T1",10371,1010111060702
"T1",10371,1010111090101
"T1",10371,1010111130101
"T1",10371,1010111140701
"T1",10371,1010111150301
"T1",10371,1010111170401
"T1",10371,1010111170701
"T1",10371,1010111180201
"T1",10371,1010111190101
"T1",10371,1010111220401
"T1",10371,1010111230401
"T1",10371,1010111240801
"T1",10371,1010111241601
"T1",10371,1010111270201
"T1",10371,1010111290401
"T1",10371,1010111300401
"T1",10371,1010111301201
"T1",10371,1010111310501
"T1",10371,1010111340701
"T1",10371,1010111350301
"T1",10371,1010111350401
"T1",10371,1010111380101
"T1",10371,1010111380802
"T1",10371,1010111410701
"T1",10371,1010111420201
"T1",10371,1010111430801
"T1",10371,1010111440401
"T1",10371,1010111460601
"T1",10371,1010111460801
"T1",10371,1010111520501
"T1",10371,1010111550401
"T1",10371,1010111570101
"T1",10371,1010111590501
"T1",10371,1010111600401
"T1",10371,1010111620401
"T1",10371,1010111630201
"T1",10371,1010111640201
"T1",10371,1010111640401
"T1",10371,1010130010201
"T1",10371,1010130011201
"T1",10371,1010130011401
"T1",10371,1010130031501
"T1",10371,1010130031901
"T1",10371,1010130040101
"T1",10371,1010130040201
"T1",10371,1010130040401
"T1",10371,1010130041801
"T1",10371,1010130041901
"T1",10371,1010130051101
"T1",10371,1010130051201
"T1",10371,1010130061501
"T1",10371,1010130071201
"T1",10371,1010130081201
"T1",10371,1010130081901
"T1",10371,1010130091501
"T1",10371,1010210020201
"T1",10371,1010210020701
"T1",10371,1010210021001
"T1",10371,1010210050301
"T1",10371,1010210080101
"T1",10371,1010210081301
"T1",10371,1010230010501
"T1",10371,1010230011201
"T1",10371,1010230011301
"T1",10371,1010230031001
"T1",10371,1010230040601
"T1",10371,1010230051401
"T1",10371,1010230060801
"T1",10371,1010410010301
"T1",10371,1010410020401
"T1",10371,1010410031001
"T1",10371,1010410040901
"T1",10371,1010430021101
"T1",10371,1010430030401
"T1",10371,1010430030701
"T1",10371,1010510010701
"T1",10371,1010510010801
"T1",10371,1010510011301
"T1",10371,1010510020201
"T1",10371,1010510030201
"T1",10371,1010510030301
"T1",10371,1010510040101
"T1",10371,1010510040501
"T1",10371,1010510050401
"T1",10371,1010510050801
"T1",10371,1010510061201
"T1",10371,1010510061301
"T1",10371,1010510070401
"T1",10371,1010510070402
"T1",10371,1010510090301
"T1",10371,1010510100301
"T1",10371,1010510100501
"T1",10371,1010510120401
"T1",10371,1010530010301
"T1",10371,1010530020601
"T1",10371,1010610030301
"T1",10371,1010610040601
"T1",10371,1010610041201
"T1",10371,1010610050201
"T1",10371,1010610061201
"T1",10371,1010610070801
"T1",10371,1010630010201
"T1",10371,1010630010401
"T1",10371,1010630010501
"T1",10371,1010630011501
"T1",10371,1010630011901
"T1",10371,1010630031701
"T1",10371,1010630031901
"T1",10371,1010710010401
"T1",10371,1010710020301
"T1",10371,1010710040401
"T1",10371,1010710130701
"T1",10371,1010730020601
"T1",10371,1010730030101
"T1",10371,1010820011301
"T1",10371,1010820011801
"T1",10371,1010820020201
"T1",10371,1010820020501
"T1",10371,1010820021301
"T1",10371,1010820030101
"T1",10371,1010820030401
"T1",10371,1010820030501
"T1",10371,1010820030601
"T1",10371,1010820030801
"T1",10371,1010830010201
"T1",10371,1010830010801
"T1",10371,1010830011101
"T1",10371,1010830011201
"T1",10371,1010830021201
"T1",10371,1010830041801
"T1",10371,1010910020201
"T1",10371,1010910020401
"T1",10371,1010910041401
"T1",10371,1010910050201
"T1",10371,1010910070301
"T1",10371,1010910090101
"T1",10371,1010910110401
"T1",10371,1010910130601
"T1",10371,1010910131101
"T1",10371,1010910140201
"T1",10371,1010910160201
"T1",10371,1010910160401
"T1",10371,1010910190701
"T1",10371,1010910210201
"T1",10371,1010910210301
"T1",10371,1010910220201
"T1",10371,1010910240401
"T1",10371,1010910240501
"T1",10371,1010910270601
"T1",10371,1010910271201
"T1",10371,1010930011401
"T1",10371,1010930011501
"T1",10371,1010930020901
"T1",10371,1010930030101
"T1",10371,1010930030201
"T1",10371,1010930031701
"T1",10371,1020110010201
"T1",10371,1020110030501
"T1",10371,1020110040601
"T1",10371,1020110060601
"T1",10371,1020110060801
"T1",10371,1020110061401
"T1",10371,1020110081101
"T1",10371,1020110081201
"T1",10371,1020110081401
"T1",10371,1020110120301
"T1",10371,1020110130701
"T1",10371,1020110130801
"T1",10371,1020110140501
"T1",10371,1020110141401
"T1",10371,1020110150301
"T1",10371,1020110160901
"T1",10371,1020110170601
"T1",10371,1020110190601
"T1",10371,1020110190801
"T1",10371,1020110240101
"T1",10371,1020110240301
"T1",10371,1020110240801
"T1",10371,1020130010301
"T1",10371,1020130010601
"T1",10371,1020130030301
"T1",10371,1020130030501
"T1",10371,1020130032001
"T1",10371,1020130040601
"T1",10371,1020130040901
"T1",10371,1020130041401
"T1",10371,1020210010201
"T1",10371,1020210020101
"T1",10371,1020210030101
"T1",10371,1020210040201
"T1",10371,1020210060401
"T1",10371,1020210070201
"T1",10371,1020210071001
"T1",10371,1020210071101
"T1",10371,1020210080201
"T1",10371,1020210090101
"T1",10371,1020210121401
"T1",10371,1020210150501
"T1",10371,1020210200901
"T1",10371,1020210210201
"T1",10371,1020210220301
"T1",10371,1020210230801
"T1",10371,1020210240101
"T1",10371,1020210260701
"T1",10371,1020230010601
"T1",10371,1020230010901
"T1",10371,1020230020101
"T1",10371,1020230021001
"T1",10371,1020230032001
"T1",10371,1020230041502
"T1",10371,1020230061001
"T1",10371,1020230061301
"T1",10371,1020320011301
"T1",10371,1020320011401
"T1",10371,1020320011801
"T1",10371,1020320031001
"T1",10371,1020320031101
"T1",10371,1020330011001
"T1",10371,1020330012201
"T1",10371,1020330021101
"T1",10371,1020330021901
"T1",10371,1020330030801
"T1",10371,1020430030301
"T1",10371,1020520010701
"T1",10371,1020520010801
"T1",10371,1020520010901
"T1",10371,1020520011501
"T1",10371,1020520011801
"T1",10371,1020520020501
"T1",10371,1020520020901
"T1",10371,1020520021101
"T1",10371,1020520021301
"T1",10371,1020520021401
"T1",10371,1020520030601
"T1",10371,1020520030701
"T1",10371,1020530031001
"T1",10371,1020630010901
"T1",10371,1020630020401
"T1",10371,1020630030501
"T1",10371,1020720010801
"T1",10371,1020720020601
"T1",10371,1020720020801
"T1",10371,1020720021601
"T1",10371,1020720031601
"T1",10371,1020730021001
"T1",10371,1020730030501
"T1",10371,1020730030801
"T1",10371,1020830010901
"T1",10371,1020830011601
"T1",10371,1020830011801
"T1",10371,1020830031201
"T1",10371,1020830031501
"T1",10371,1020830031801
"T1",10371,1020830040101
"T1",10371,1020830040201
"T1",10371,1020830041301
"T1",10371,1020830041501
"T1",10371,1020830041801
"T1",10371,1020920010401
"T1",10371,1020920010801
"T1",10371,1020920020101
"T1",10371,1020920020801
"T1",10371,1020920021401
"T1",10371,1020920021601
"T1",10371,1020920030801
"T1",10371,1020930011501
"T1",10371,1020930020101
"T1",10371,1020930020701
"T1",10371,1020930030301
"T1",10371,1020930030701
"T1",10371,1020930031501
"T1",10371,1021020010201
"T1",10371,1021020020301
"T1",10371,1021020021001
"T1",10371,1021020030201
"T1",10371,1021030010401
"T1",10371,1021030030401
"T1",10371,1021030030701
"T1",10371,1030110010101
"T1",10371,1030110010301
"T1",10371,1030110010601
"T1",10371,1030110011001
"T1",10371,1030110011101
"T1",10371,1030110030501
"T1",10371,1030110040601
"T1",10371,1030110040701
"T1",10371,1030110040901
"T1",10371,1030110041501
"T1",10371,1030110050101
"T1",10371,1030110050401
"T1",10371,1030110050901
"T1",10371,1030110070101
"T1",10371,1030110080401
"T1",10371,1030110081101
"T1",10371,1030110081401
"T1",10371,1030110081601
"T1",10371,1030110100901
"T1",10371,1030110120801
"T1",10371,1030110130701
"T1",10371,1030110140101
"T1",10371,1030110140201
"T1",10371,1030110150101
"T1",10371,1030110150201
"T1",10371,1030110160201
"T1",10371,1030110170201
"T1",10371,1030110170401
"T1",10371,1030110170501
"T1",10371,1030110171101
"T1",10371,1030110171301
"T1",10371,1030110220101
"T1",10371,1030110230101
"T1",10371,1030110240301
"T1",10371,1030110240801
"T1",10371,1030110250101
"T1",10371,1030110250301
"T1",10371,1030110300501
"T1",10371,1030110301201
"T1",10371,1030110320401
"T1",10371,1030110350201
"T1",10371,1030110360701
"T1",10371,1030110370901
"T1",10371,1030110371101
"T1",10371,1030110450101
"T1",10371,1030110450201
"T1",10371,1030110451001
"T1",10371,1030110460301
"T1",10371,1030110490101
"T1",10371,1030110490501
"T1",10371,1030110490801
"T1",10371,1030110491001
"T1",10371,1030110491501
"T1",10371,1030110510201
"T1",10371,1030110530201
"T1",10371,1030110530401
"T1",10371,1030110530701
"T1",10371,1030110570601
"T1",10371,1030110590201
"T1",10371,1030110590301
"T1",10371,1030110590401
"T1",10371,1030110620301
"T1",10371,1030110620501
"T1",10371,1030110620701
"T1",10371,1030110630301
"T1",10371,1030110630401
"T1",10371,1030110640301
"T1",10371,1030110650301
"T1",10371,1030110670101
"T1",10371,1030110670401
"T1",10371,1030110670701
"T1",10371,1030110670801
"T1",10371,1030110710501
"T1",10371,1030110710601
"T1",10371,1030110730601
"T1",10371,1030110730801
"T1",10371,1030110740601
"T1",10371,1030110750101
"T1",10371,1030110770401
"T1",10371,1030110770801
"T1",10371,1030110780101
"T1",10371,1030110791101
"T1",10371,1030110810301
"T1",10371,1030110820201
"T1",10371,1030110840301
"T1",10371,1030110880701
"T1",10371,1030110900301
"T1",10371,1030110900501
"T1",10371,1030110920201
"T1",10371,1030110960501
"T1",10371,1030110970402
"T1",10371,1030111000401
"T1",10371,1030111010501
"T1",10371,1030111060301
"T1",10371,1030111080401
"T1",10371,1030111100301
"T1",10371,1030111100401
"T1",10371,1030111110101
"T1",10371,1030111110601
"T1",10371,1030111120601
"T1",10371,1030111120801
"T1",10371,1030111120901
"T1",10371,1030111130801
"T1",10371,1030111140101
"T1",10371,1030111140201
"T1",10371,1030111150201
"T1",10371,1030111160701
"T1",10371,1030111170701
"T1",10371,1030111200101
"T1",10371,1030111200301
"T1",10371,1030111200501
"T1",10371,1030111220201
"T1",10371,1030111250401
"T1",10371,1030111250601
"T1",10371,1030111250801
"T1",10371,1030111270201
"T1",10371,1030111300401
"T1",10371,1030111310501
"T1",10371,1030111310701
"T1",10371,1030111311001
"T1",10371,1030111320301
"T1",10371,1030111330201
"T1",10371,1030111350301
"T1",10371,1030111360301
"T1",10371,1030111380301
"T1",10371,1030111390201
"T1",10371,1030111410301
"T1",10371,1030111420201
"T1",10371,1030111420301
"T1",10371,1030111430301
"T1",10371,1030111470101
"T1",10371,1030111470701
"T1",10371,1030111470702
"T1",10371,1030111480101
"T1",10371,1030111480401
"T1",10371,1030111500301
"T1",10371,1030111520401
"T1",10371,1030111530401
"T1",10371,1030111560301
"T1",10371,1030111570301
"T1",10371,1030130010901
"T1",10371,1030130011201
"T1",10371,1030130011601
"T1",10371,1030130021901
"T1",10371,1030130030501
"T1",10371,1030130031401
"T1",10371,1030130031501
"T1",10371,1030130031601
"T1",10371,1030130040301
"T1",10371,1030130051601
"T1",10371,1030130061101
"T1",10371,1030220010801
"T1",10371,1030220020201
"T1",10371,1030220020501
"T1",10371,1030220021101
"T1",10371,1030220030801
"T1",10371,1030220031401
"T1",10371,1030230010101
"T1",10371,1030230010401
"T1",10371,1030230020501
"T1",10371,1030230021001
"T1",10371,1030230021601
"T1",10371,1030230030601
"T1",10371,1030310010101
"T1",10371,1030310010701
"T1",10371,1030310060301
"T1",10371,1030310080101
"T1",10371,1030310081001
"T1",10371,1030310100201
"T1",10371,1030310110101
"T1",10371,1030310110701
"T1",10371,1030310130101
"T1",10371,1030310130401
"T1",10371,1030330011501
"T1",10371,1030330011601
"T1",10371,1030330032101
"T1",10371,1030420010201
"T1",10371,1030420011001
"T1",10371,1030420011101
"T1",10371,1030420020701
"T1",10371,1030420031101
"T1",10371,1030430010101
"T1",10371,1030430011701
"T1",10371,1030430020501
"T1",10371,1030430021201
"T1",10371,1030430021601
"T1",10371,1030510020101
"T1",10371,1030510040701
"T1",10371,1030510060201
"T1",10371,1030510060501
"T1",10371,1030510080501
"T1",10371,1030510090801
"T1",10371,1030530010901
"T1",10371,1030530011401
"T1",10371,1030530011901
"T1",10371,1030530012001
"T1",10371,1030530020301
"T1",10371,1030530021401
"T1",10371,1030530030801
"T1",10371,1030620010101
"T1",10371,1030620011501
"T1",10371,1030620021201
"T1",10371,1030620021401
"T1",10371,1030620021801
"T1",10371,1030620031101
"T1",10371,1030620031201
"T1",10371,1030620031801
"T1",10371,1030630010401
"T1",10371,1030630011901
"T1",10371,1030630021701
"T1",10371,1030720010101
"T1",10371,1030730010901
"T1",10371,1030730011701
"T1",10371,1030730021001
"T1",10371,1030730021301
"T1",10371,1030730021801
"T1",10371,1030730030301
"T1",10371,1030730030801
"T1",10371,1110110010101
"T1",10371,1110110040901
"T1",10371,1110110041101
"T1",10371,1110110060401
"T1",10371,1110110060701
"T1",10371,1110110070701
"T1",10371,1110110080101
"T1",10371,1110110090201
"T1",10371,1110110110201
"T1",10371,1110110130201
"T1",10371,1110110130501
"T1",10371,1110110160101
"T1",10371,1110110170701
"T1",10371,1110110171201
"T1",10371,1110110180801
"T1",10371,1110110200201
"T1",10371,1110110200301
"T1",10371,1110110210301
"T1",10371,1110110211201
"T1",10371,1110110220101
"T1",10371,1110110220701
"T1",10371,1110110260601
"T1",10371,1110110270501
"T1",10371,1110110310101
"T1",10371,1110110310401
"T1",10371,1110110310701
"T1",10371,1110110320101
"T1",10371,1110110320301
"T1",10371,1110110330401
"T1",10371,1110110330701
"T1",10371,1110110340701
"T1",10371,1110110370101
"T1",10371,1110110390201
"T1",10371,1110110390901
"T1",10371,1110110391101
"T1",10371,1110110400201
"T1",10371,1110110410501
"T1",10371,1110110410601
"T1",10371,1110110410801
"T1",10371,1110110430101
"T1",10371,1110110430201
"T1",10371,1110110440401
"T1",10371,1110110441101
"T1",10371,1110110480101
"T1",10371,1110110500401
"T1",10371,1110110570301
"T1",10371,1110110580401
"T1",10371,1110110630101
"T1",10371,1110110640301
"T1",10371,1110110690501
"T1",10371,1110110730901
"T1",10371,1110110731201
"T1",10371,1110110740101
"T1",10371,1110110750201
"T1",10371,1110110770201
"T1",10371,1110110790701
"T1",10371,1110110810801
"T1",10371,1110110840101
"T1",10371,1110110840301
"T1",10371,1110110850201
"T1",10371,1110110860201
"T1",10371,1110110860301
"T1",10371,1110110870401
"T1",10371,1110110880401
"T1",10371,1110110881101
"T1",10371,1110110900101
"T1",10371,1110110910101
"T1",10371,1110110910701
"T1",10371,1110110920501
"T1",10371,1110110960301
"T1",10371,1110111000201
"T1",10371,1110111040701
"T1",10371,1110111050401
"T1",10371,1110111060501
"T1",10371,1110111070501
"T1",10371,1110111090201
"T1",10371,1110111130901
"T1",10371,1110111131101
"T1",10371,1110111131301
"T1",10371,1110111131501
"T1",10371,1110111170301
"T1",10371,1110111200201
"T1",10371,1110111200301
"T1",10371,1110111230401
"T1",10371,1110111240401
"T1",10371,1110111250701
"T1",10371,1110111290301
"T1",10371,1110111300501
"T1",10371,1110111330101
"T1",10371,1110111340401
"T1",10371,1110111340501
"T1",10371,1110111350101
"T1",10371,1110111350501
"T1",10371,1110111360501
"T1",10371,1110111370101
"T1",10371,1110111390201
"T1",10371,1110111390301
"T1",10371,1110111420101
"T1",10371,1110111420201
"T1",10371,1110111430101
"T1",10371,1110111440201
"T1",10371,1110111460901
"T1",10371,1110111470201
"T1",10371,1110111490801
"T1",10371,1110111500901
"T1",10371,1110111510701
"T1",10371,1110111520801
"T1",10371,1110111530401
"T1",10371,1110111530701
"T1",10371,1110111541501
"T1",10371,1110111600801
"T1",10371,1110111610701
"T1",10371,1110111630101
"T1",10371,1110111640301
"T1",10371,1110111650201
"T1",10371,1110111660101
"T1",10371,1110111660201
"T1",10371,1110111660301
"T1",10371,1110111670401
"T1",10371,1110111680301
"T1",10371,1110111680701
"T1",10371,1110111690301
"T1",10371,1110111700501
"T1",10371,1110111700701
"T1",10371,1110111710701
"T1",10371,1110111720201
"T1",10371,1110111730101
"T1",10371,1110111740301
"T1",10371,1110111750301
"T1",10371,1110111760101
"T1",10371,1110111760401
"T1",10371,1110111780501
"T1",10371,1110111800401
"T1",10371,1110111800801
"T1",10371,1110111820301
"T1",10371,1110111830201
"T1",10371,1110111830401
"T1",10371,1110111831001
"T1",10371,1110111840101
"T1",10371,1110111850101
"T1",10371,1110111870701
"T1",10371,1110111870801
"T1",10371,1110111900401
"T1",10371,1110111930101
"T1",10371,1110111940101
"T1",10371,1110111950201
"T1",10371,1110111950701
"T1",10371,1110111980101
"T1",10371,1110111980201
"T1",10371,1110111980401
"T1",10371,1110111990101
"T1",10371,1110112000101
"T1",10371,1110112000301
"T1",10371,1110112000601
"T1",10371,1110112000701
"T1",10371,1110112010101
"T1",10371,1110112020801
"T1",10371,1110112050201
"T1",10371,1110112070401
"T1",10371,1110112070701
"T1",10371,1110112090101
"T1",10371,1110112090201
"T1",10371,1110112090301
"T1",10371,1110112100101
"T1",10371,1110130021601
"T1",10371,1110130031101
"T1",10371,1110130031301
"T1",10371,1110130031901
"T1",10371,1110130041301
"T1",10371,1110130042001
"T1",10371,1110130050101
"T1",10371,1110130050701
"T1",10371,1110130051801
"T1",10371,1110130051901
"T1",10371,1110130060401
"T1",10371,1110130060601
"T1",10371,1110130061401
"T1",10371,1110130070101
"T1",10371,1110130070801
"T1",10371,1110130081501
"T1",10371,1110130081601
"T1",10371,1110130081901
"T1",10371,1110130091201
